"PS_manual_aug_str,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
CO.C.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|75|6.7|,5.906976744
C.CO.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|75|6.7|,5.936842105
CO.C.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|75|6.7|,5.936842105
C.CO.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|80|6.7|,6.905263158
CO.C.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|80|6.7|,6.905263158
C.CO.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|80|6.7|,6.906976744
CO.C.OCCO|74.0|10.0|ethylene_glycol|32.9|40.0|80|6.7|,6.906976744
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|50|6.7|,0.071137026
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|50|6.7|,0.071137026
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|60|6.7|,0.131778426
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|60|6.7|,0.131778426
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|70|6.7|,0.212244898
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|70|6.7|,0.212244898
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|80|6.7|,0.35451895
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|80|6.7|,0.35451895
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|70|6.7|,0.414893617
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|20.0|70|6.7|,0.414893617
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|40.0|70|6.7|,0.670212766
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|40.0|70|6.7|,0.670212766
C.CO.OCCO|50.22|15.0|ethylene_glycol|32.9|80.0|70|6.7|,1.382978723
CO.C.OCCO|50.22|15.0|ethylene_glycol|32.9|80.0|70|6.7|,1.382978723
C.CO.OCCO|74.0|100.0|ethylene_glycol|32.9|10.0|70|6.7|,0.422619048
CO.C.OCCO|74.0|100.0|ethylene_glycol|32.9|10.0|70|6.7|,0.422619048
C.CO.OCCO|74.0|100.0|ethylene_glycol|32.9|20.0|70|6.7|,0.833333333
CO.C.OCCO|74.0|100.0|ethylene_glycol|32.9|20.0|70|6.7|,0.833333333
C.CO.OCCO|74.0|100.0|ethylene_glycol|32.9|40.0|70|6.7|,1.398809524
CO.C.OCCO|74.0|100.0|ethylene_glycol|32.9|40.0|70|6.7|,1.398809524
O.Cc1cccc(C)c1.OCCO|89.0|40.0|ethylene_glycol|32.9|7.0|50|0.01|,0.012720588
Cc1cccc(C)c1.O.OCCO|89.0|40.0|ethylene_glycol|32.9|7.0|50|0.01|,0.012720588
O.Cc1cccc(C)c1.OCCO|89.0|40.0|ethylene_glycol|32.9|10.0|50|0.01|,0.015588235
Cc1cccc(C)c1.O.OCCO|89.0|40.0|ethylene_glycol|32.9|10.0|50|0.01|,0.015588235
O.Cc1cccc(C)c1.OCCO|89.0|40.0|ethylene_glycol|32.9|12.0|50|0.01|,0.016176471
Cc1cccc(C)c1.O.OCCO|89.0|40.0|ethylene_glycol|32.9|12.0|50|0.01|,0.016176471
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|108.2|45.0|ethylene_glycol|32.9|20.0|30|10.0|,0.162637362
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|6.56|30|10.0|,0.027333333
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|18.5|20|10.0|,0.041666667
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|10.33|30|10.0|,0.050666667
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|18.5|30|10.0|,0.095666667
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|18.5|40|10.0|,0.117666667
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|22.66|30|10.0|,0.127333333
CC1(C)CC2(CC(C)(C)c3cc4c(cc32)Oc2c(C#N)ccc(C#N)c2O4)c2cc(O)c(O)cc21.OCCO|87.8|30.0|ethylene_glycol|32.9|18.5|50|10.0|,0.230333333
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|160.0|ethylene_glycol|32.9|8.0|30|0.33|,0.150769231
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|160.0|ethylene_glycol|32.9|8.0|30|0.33|,0.150769231
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|60.0|ethylene_glycol|32.9|8.0|30|0.33|,0.449230769
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|60.0|ethylene_glycol|32.9|8.0|30|0.33|,0.449230769
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|12.0|,0.172680412
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|12.0|,0.172680412
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|2.6|,0.371134021
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|2.6|,0.371134021
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|0.33|,0.451030928
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|8.0|30|0.33|,0.451030928
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|3.56|30|0.13|,0.378
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|3.56|30|0.13|,0.378
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|7.03|30|0.13|,0.45
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|7.03|30|0.13|,0.45
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|35.63|30|0.13|,0.819
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|50.0|ethylene_glycol|32.9|35.63|30|0.13|,0.819
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|8.0|30|0.33|,0.547692308
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|8.0|30|0.33|,0.547692308
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|10.0|25|3.0|,0.093
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|10.0|25|3.0|,0.093
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|20.0|25|3.0|,0.223076923
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|20.0|25|3.0|,0.223076923
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|30.0|25|3.0|,0.288461538
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|30.0|25|3.0|,0.288461538
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|50.0|25|3.0|,0.426923077
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|50.0|25|3.0|,0.426923077
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|70.0|25|3.0|,0.588461538
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|30.0|ethylene_glycol|32.9|70.0|25|3.0|,0.588461538
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|5.0|80|6.7|,0.156521739
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|5.0|80|6.7|,0.156521739
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|30|6.7|,0.264724919
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|30|6.7|,0.264724919
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|45|6.7|,0.445954693
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|45|6.7|,0.445954693
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|10.0|80|6.7|,0.614492754
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|10.0|80|6.7|,0.614492754
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|60|6.7|,0.688673139
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|60|6.7|,0.688673139
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|80|6.7|,1.125566343
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|80|6.7|,1.125566343
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|80|6.7|,1.130434783
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|20.0|80|6.7|,1.130434783
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|30.0|80|6.7|,1.762318841
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.OCCO|55.1|10.0|ethylene_glycol|32.9|30.0|80|6.7|,1.762318841
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|5.0|acetic_acid|21.4|10.0|30|1.5|,0.102040816
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|5.0|acetic_acid|21.4|10.0|40|1.5|,0.179591837
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|5.0|acetic_acid|21.4|10.0|50|1.5|,0.283673469
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|5.0|acetic_acid|21.4|10.0|60|1.5|,0.387755102
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|40.0|acetic_acid|21.4|10.0|30|13.3|,0.007318501
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|40.0|acetic_acid|21.4|30.0|30|13.3|,0.051647811
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|40.0|acetic_acid|21.4|50.0|30|13.3|,0.086507269
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|45.0|acetic_acid|21.4|10.0|50|2.66|,0.054
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|45.0|acetic_acid|21.4|10.0|60|2.66|,0.092
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|45.0|acetic_acid|21.4|10.0|70|2.66|,0.138
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|10.0|30|13.3|,0.081
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|20.0|30|13.3|,0.115
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|10.0|40|13.3|,0.154
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|30.0|30|13.3|,0.168
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|10.0|50|13.3|,0.187
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|10.0|60|13.3|,0.222
O=C(O)C1OCC(O)C(O)C1O.CC(=O)O|37.37|50.0|acetic_acid|21.4|40.0|30|13.3|,0.234
C.CO.CC(=O)O|74.0|35.0|acetic_acid|21.4|80.0|25|0.23|,0.95
CO.C.CC(=O)O|74.0|35.0|acetic_acid|21.4|80.0|25|0.23|,0.95
C.CO.CC(=O)O|74.0|35.0|acetic_acid|21.4|80.0|45|0.23|,4.47
CO.C.CC(=O)O|74.0|35.0|acetic_acid|21.4|80.0|45|0.23|,4.47
C.CO.CC(=O)O|74.0|50.0|acetic_acid|21.4|80.0|45|1.5|,0.7859
CO.C.CC(=O)O|74.0|50.0|acetic_acid|21.4|80.0|45|1.5|,0.7859
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|15.0|50|2.5|,0.69
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|20.0|50|2.5|,0.71
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.549|acetic_acid|21.4|10.0|50|2.5|,0.8
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|15.0|50|2.5|,0.2
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|10.0|50|2.5|,0.21
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|5.0|50|2.5|,0.28
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.308|acetic_acid|21.4|20.0|50|2.5|,0.31
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|10.0|50|2.5|,0.25
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|15.0|50|2.5|,0.28
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.25|25|0.17|,0.039485981
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.25|25|0.17|,0.039485981
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.62|25|0.17|,0.045700935
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.62|25|0.17|,0.045700935
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.72|25|0.17|,0.050607477
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.72|25|0.17|,0.050607477
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.09|25|0.17|,0.051261682
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.09|25|0.17|,0.051261682
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|25|0.17|,0.053214286
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|25|0.17|,0.053214286
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.97|25|0.17|,0.056168224
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.97|25|0.17|,0.056168224
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|35|0.17|,0.057857143
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|35|0.17|,0.057857143
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|81.42|25|0.17|,0.061728972
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|81.42|25|0.17|,0.061728972
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
