"PS_manual_aug_str,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|5.0|50|2.5|,0.35
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(=O)O|92.2|0.227|acetic_acid|21.4|20.0|50|2.5|,0.37
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.25|25|0.17|,0.039485981
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.25|25|0.17|,0.039485981
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.62|25|0.17|,0.045700935
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|94.62|25|0.17|,0.045700935
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.72|25|0.17|,0.050607477
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.72|25|0.17|,0.050607477
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.09|25|0.17|,0.051261682
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.09|25|0.17|,0.051261682
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|25|0.17|,0.053214286
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|25|0.17|,0.053214286
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.97|25|0.17|,0.056168224
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|89.97|25|0.17|,0.056168224
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|35|0.17|,0.057857143
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|35|0.17|,0.057857143
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|81.42|25|0.17|,0.061728972
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|81.42|25|0.17|,0.061728972
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|80.28|25|0.17|,0.064345794
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|80.28|25|0.17|,0.064345794
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
C[Si]C.O.CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
O.C[Si]C.CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
c1ccccc1.c1ccc2ocnc2c1.c1ccc2ocnc2c1.CCCCO|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1ccc2ocnc2c1.c1ccccc1.c1ccc2ocnc2c1.CCCCO|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1ccc2ocnc2c1.c1ccc2ocnc2c1.c1ccccc1.CCCCO|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1ccccc1.c1ccc2ocnc2c1.c1ccc2ocnc2c1.CC(C)O|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1ccc2ocnc2c1.c1ccccc1.c1ccc2ocnc2c1.CC(C)O|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1ccc2ocnc2c1.c1ccc2ocnc2c1.c1ccccc1.CC(C)O|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|23|1.0|,0.004128686
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|60|1.0|,0.025522788
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.O=S=O.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.O.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.c1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1ccccc1.O.c1ccccc1.O=S=O.c1ccccc1.Oc1ccccc1.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
C.CO.CCO|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
CO.C.CCO|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
O=C(O)C1OCC(O)C(O)C1O.CCO|72.0|40.0|ethanol|26.5|4.0|30|5.0|,0.021
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
C[Si]C.O.CCO|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
O.C[Si]C.CCO|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|5.0|50|3.0|,0.049
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.095
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|15.0|50|3.0|,0.174
O=C(O)C1OCC(O)C(O)C1O.CC(C)O|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|10.0|40|3.0|,0.229
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.266
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|10.0|60|3.0|,0.275
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|10.0|70|3.0|,0.297
O=C(O)C1OCC(O)C(O)C1O.CCO|37.37|45.0|ethanol|26.5|30.0|50|3.0|,0.518
O=C(O)C1OCC(O)C(O)C1O.CC(C)O|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
O=C(O)C1OCC(O)C(O)C1O.CC(C)O|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
O=C(O)C1OCC(O)C(O)C1O.CC(C)O|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
O=C(O)C1OCC(O)C(O)C1O.CC(C)O|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
CC.CCC#N.CCO|95.0|40.0|ethanol|26.5|24.5|50|17.6|,0.004
CCC#N.CC.CCO|95.0|40.0|ethanol|26.5|24.5|50|17.6|,0.004
CC.CCC#N.CCO|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
CCC#N.CC.CCO|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
CC.CCC#N.CCO|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
CCC#N.CC.CCO|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
CC.CCC#N.CCO|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
CCC#N.CC.CCO|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
CC.CCC#N.CCO|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
CCC#N.CC.CCO|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
C.CO.CCO|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
CO.C.CCO|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
C.CO.CCO|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
CO.C.CCO|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
C.CO.CCO|74.0|22.0|ethanol|26.5|30.0|40|3.0|,0.3961
CO.C.CCO|74.0|22.0|ethanol|26.5|30.0|40|3.0|,0.3961
C.CO.CCO|76.2|22.0|ethanol|26.5|30.0|40|3.0|,0.3989
CO.C.CCO|76.2|22.0|ethanol|26.5|30.0|40|3.0|,0.3989
C.CO.CCO|70.7|22.0|ethanol|26.5|30.0|40|3.0|,0.4699
CO.C.CCO|70.7|22.0|ethanol|26.5|30.0|40|3.0|,0.4699
C.CO.CCO|74.0|22.0|ethanol|26.5|30.0|50|3.0|,0.4948
CO.C.CCO|74.0|22.0|ethanol|26.5|30.0|50|3.0|,0.4948
C.CO.CCO|80.1|22.0|ethanol|26.5|50.0|40|3.0|,0.6657
CO.C.CCO|80.1|22.0|ethanol|26.5|50.0|40|3.0|,0.6657
C.CO.CCO|74.0|22.0|ethanol|26.5|50.0|25|3.0|,0.8041
CO.C.CCO|74.0|22.0|ethanol|26.5|50.0|25|3.0|,0.8041
C.CO.CCO|76.8|22.0|ethanol|26.5|50.0|40|3.0|,0.8291
CO.C.CCO|76.8|22.0|ethanol|26.5|50.0|40|3.0|,0.8291
C.CO.CCO|76.2|22.0|ethanol|26.5|50.0|40|3.0|,0.929
CO.C.CCO|76.2|22.0|ethanol|26.5|50.0|40|3.0|,0.929
C.CO.CCO|80.1|22.0|ethanol|26.5|60.0|40|3.0|,0.9353
CO.C.CCO|80.1|22.0|ethanol|26.5|60.0|40|3.0|,0.9353
C.CO.CCO|74.0|22.0|ethanol|26.5|50.0|40|3.0|,0.968
CO.C.CCO|74.0|22.0|ethanol|26.5|50.0|40|3.0|,0.968
C.CO.CCO|70.7|22.0|ethanol|26.5|50.0|40|3.0|,1.0656
CO.C.CCO|70.7|22.0|ethanol|26.5|50.0|40|3.0|,1.0656
C.CO.CCO|74.0|22.0|ethanol|26.5|50.0|50|3.0|,1.0722
CO.C.CCO|74.0|22.0|ethanol|26.5|50.0|50|3.0|,1.0722
C.CO.CCO|74.0|22.0|ethanol|26.5|60.0|25|3.0|,1.1031
CO.C.CCO|74.0|22.0|ethanol|26.5|60.0|25|3.0|,1.1031
C.CO.CCO|70.7|22.0|ethanol|26.5|60.0|40|3.0|,1.3388
CO.C.CCO|70.7|22.0|ethanol|26.5|60.0|40|3.0|,1.3388
C.CO.CCO|74.0|22.0|ethanol|26.5|60.0|40|3.0|,1.352
CO.C.CCO|74.0|22.0|ethanol|26.5|60.0|40|3.0|,1.352
C.CO.CCO|80.1|22.0|ethanol|26.5|70.0|40|3.0|,1.352
CO.C.CCO|80.1|22.0|ethanol|26.5|70.0|40|3.0|,1.352
C.CO.CCO|74.0|22.0|ethanol|26.5|70.0|25|3.0|,1.433
CO.C.CCO|74.0|22.0|ethanol|26.5|70.0|25|3.0|,1.433
C.CO.CCO|76.8|22.0|ethanol|26.5|70.0|40|3.0|,1.5644
CO.C.CCO|76.8|22.0|ethanol|26.5|70.0|40|3.0|,1.5644
C.CO.CCO|74.0|22.0|ethanol|26.5|80.0|25|3.0|,1.7526
CO.C.CCO|74.0|22.0|ethanol|26.5|80.0|25|3.0|,1.7526
C.CO.CCO|74.0|22.0|ethanol|26.5|70.0|40|3.0|,1.8422
CO.C.CCO|74.0|22.0|ethanol|26.5|70.0|40|3.0|,1.8422
C.CO.CCO|70.7|22.0|ethanol|26.5|70.0|40|3.0|,1.847
CO.C.CCO|70.7|22.0|ethanol|26.5|70.0|40|3.0|,1.847
C.CO.CCO|76.2|22.0|ethanol|26.5|80.0|40|3.0|,1.918
CO.C.CCO|76.2|22.0|ethanol|26.5|80.0|40|3.0|,1.918
C.CO.CCO|74.0|22.0|ethanol|26.5|90.0|25|3.0|,1.9691
CO.C.CCO|74.0|22.0|ethanol|26.5|90.0|25|3.0|,1.9691
C.CO.CCO|76.8|22.0|ethanol|26.5|80.0|40|3.0|,1.981
CO.C.CCO|76.8|22.0|ethanol|26.5|80.0|40|3.0|,1.981
C.CO.CCO|80.1|22.0|ethanol|26.5|90.0|40|3.0|,2.1444
CO.C.CCO|80.1|22.0|ethanol|26.5|90.0|40|3.0|,2.1444
C.CO.CCO|76.2|22.0|ethanol|26.5|90.0|40|3.0|,2.1585
CO.C.CCO|76.2|22.0|ethanol|26.5|90.0|40|3.0|,2.1585
C.CO.CCO|70.7|22.0|ethanol|26.5|80.0|40|3.0|,2.4208
CO.C.CCO|70.7|22.0|ethanol|26.5|80.0|40|3.0|,2.4208
C.CO.CCO|74.0|22.0|ethanol|26.5|70.0|50|3.0|,2.4433
CO.C.CCO|74.0|22.0|ethanol|26.5|70.0|50|3.0|,2.4433
C.CO.CCO|74.0|22.0|ethanol|26.5|90.0|40|3.0|,2.4549
CO.C.CCO|74.0|22.0|ethanol|26.5|90.0|40|3.0|,2.4549
C.CO.CCO|70.7|22.0|ethanol|26.5|90.0|40|3.0|,2.7158
CO.C.CCO|70.7|22.0|ethanol|26.5|90.0|40|3.0|,2.7158
C.CO.CCO|74.0|22.0|ethanol|26.5|80.0|50|3.0|,2.9897
CO.C.CCO|74.0|22.0|ethanol|26.5|80.0|50|3.0|,2.9897
C.CO.CCO|74.0|22.0|ethanol|26.5|90.0|50|3.0|,3.2577
CO.C.CCO|74.0|22.0|ethanol|26.5|90.0|50|3.0|,3.2577
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|55.1|18.0|ethanol|26.5|15.0|50|10.0|,0.28
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|55.1|18.0|ethanol|26.5|15.0|50|10.0|,0.28
CCC.CC[Si](C)(C)C.CCO|100.0|84.43|ethanol|26.5|95.0|50|0.04|,0.3041
CC[Si](C)(C)C.CCC.CCO|100.0|84.43|ethanol|26.5|95.0|50|0.04|,0.3041
CCC.CC[Si](C)(C)C.CCO|100.0|32.55|ethanol|26.5|95.0|50|0.04|,0.8295
CC[Si](C)(C)C.CCC.CCO|100.0|32.55|ethanol|26.5|95.0|50|0.04|,0.8295
CCC.CC[Si](C)(C)C.CCO|100.0|15.8|ethanol|26.5|95.0|50|0.04|,1.7213
CC[Si](C)(C)C.CCC.CCO|100.0|15.8|ethanol|26.5|95.0|50|0.04|,1.7213
CCC.CC[Si](C)(C)C.CCO|100.0|14.96|ethanol|26.5|95.0|50|0.04|,1.5246
CC[Si](C)(C)C.CCC.CCO|100.0|14.96|ethanol|26.5|95.0|50|0.04|,1.5246
CCC.CC[Si](C)(C)C.CCO|100.0|8.15|ethanol|26.5|95.0|50|0.04|,2.6557
CC[Si](C)(C)C.CCC.CCO|100.0|8.15|ethanol|26.5|95.0|50|0.04|,2.6557
CCC.CC[Si](C)(C)C.CCO|100.0|7.82|ethanol|26.5|95.0|50|0.04|,2.459
CC[Si](C)(C)C.CCC.CCO|100.0|7.82|ethanol|26.5|95.0|50|0.04|,2.459
CCC.CC[Si](C)(C)C.CCO|100.0|4.37|ethanol|26.5|95.0|50|0.04|,3.9344
CC[Si](C)(C)C.CCC.CCO|100.0|4.37|ethanol|26.5|95.0|50|0.04|,3.9344
CCC.CC[Si](C)(C)C.CCO|100.0|4.37|ethanol|26.5|95.0|50|0.04|,4.0328
CC[Si](C)(C)C.CCC.CCO|100.0|4.37|ethanol|26.5|95.0|50|0.04|,4.0328
C[Si]C.O.CCO|108.08219|4.0|ethanol|26.5|95.0|50|0.04|,2.6
O.C[Si]C.CCO|108.08219|4.0|ethanol|26.5|95.0|50|0.04|,2.6
CCC.CC[Si](C)(C)C.CCO|100.0|2.35|ethanol|26.5|95.0|50|0.04|,5.2623
CC[Si](C)(C)C.CCC.CCO|100.0|2.35|ethanol|26.5|95.0|50|0.04|,5.2623
CCC.CC[Si](C)(C)C.CCO|100.0|2.02|ethanol|26.5|95.0|50|0.04|,4.6721
CC[Si](C)(C)C.CCC.CCO|100.0|2.02|ethanol|26.5|95.0|50|0.04|,4.6721
CCC.CC[Si](C)(C)C.CCO|100.0|1.93|ethanol|26.5|95.0|50|0.04|,4.9672
CC[Si](C)(C)C.CCC.CCO|100.0|1.93|ethanol|26.5|95.0|50|0.04|,4.9672
CCC.CC[Si](C)(C)C.CCO|100.0|1.43|ethanol|26.5|95.0|50|0.04|,5.9508
CC[Si](C)(C)C.CCC.CCO|100.0|1.43|ethanol|26.5|95.0|50|0.04|,5.9508
C[Si]C.O.CCO|108.08219|100.0|ethanol|26.5|95.0|50|4.0|,0.0967
O.C[Si]C.CCO|108.08219|100.0|ethanol|26.5|95.0|50|4.0|,0.0967
C[Si]C.O.CCO|108.08219|120.0|ethanol|26.5|94.0|40|1.0|,0.027
O.C[Si]C.CCO|108.08219|120.0|ethanol|26.5|94.0|40|1.0|,0.027
C.CO.CCO|69.6|40.0|ethanol|26.5|10.0|50|3.5|,0.086
CO.C.CCO|69.6|40.0|ethanol|26.5|10.0|50|3.5|,0.086
C.CO.CCO|69.6|40.0|ethanol|26.5|10.0|60|3.5|,0.1146
CO.C.CCO|69.6|40.0|ethanol|26.5|10.0|60|3.5|,0.1146
C.CO.CCO|69.6|40.0|ethanol|26.5|10.0|70|3.5|,0.1308
CO.C.CCO|69.6|40.0|ethanol|26.5|10.0|70|3.5|,0.1308
C[Si]C.O.CCO|103.72|8.9|ethanol|26.5|95.0|40|1.0|,0.3812
O.C[Si]C.CCO|103.72|8.9|ethanol|26.5|95.0|40|1.0|,0.3812
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|41.21|25.0|ethanol|26.5|10.0|80|1.0|,0.0548
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|41.21|25.0|ethanol|26.5|10.0|80|1.0|,0.0548
O=C(O)C1OCC(O)C(O)C1O.CCO|38.74|28.0|ethanol|26.5|3.0|25|3.0|,0.1504
O=C(O)C1OCC(O)C(O)C1O.CCO|31.43|28.0|ethanol|26.5|3.0|25|3.0|,0.1698
O=C(O)C1OCC(O)C(O)C1O.CCO|55.57|28.0|ethanol|26.5|3.0|25|3.0|,0.2589
O=C(O)C1OCC(O)C(O)C1O.CCO|34.04|28.0|ethanol|26.5|3.0|25|3.0|,0.2705
C.CO.CCO|59.0|45.0|ethanol|26.5|70.0|22|0.3|,0.1868
CO.C.CCO|59.0|45.0|ethanol|26.5|70.0|22|0.3|,0.1868
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|55.1|30.0|ethanol|26.5|10.0|25|1.0|,0.319
NC1COC(CO)C(O)C1O.NC1COC(CO)C(O)C1O.CCO|55.1|30.0|ethanol|26.5|10.0|25|1.0|,0.319
C[Si]C.O.CCO|108.08219|9.5|ethanol|26.5|94.0|40|3.0|,0.9112
O.C[Si]C.CCO|108.08219|9.5|ethanol|26.5|94.0|40|3.0|,0.9112
C[Si]C.O.CCO|108.08219|9.5|ethanol|26.5|94.0|70|3.0|,2.8299
O.C[Si]C.CCO|108.08219|9.5|ethanol|26.5|94.0|70|3.0|,2.8299
C[Si]C.O.CCO|108.08219|87.5|ethanol|26.5|95.0|30|0.667|,0.0319
O.C[Si]C.CCO|108.08219|87.5|ethanol|26.5|95.0|30|0.667|,0.0319
C[Si]C.O.CCO|108.08219|6.0|ethanol|26.5|95.0|30|0.667|,0.625333333
O.C[Si]C.CCO|108.08219|6.0|ethanol|26.5|95.0|30|0.667|,0.625333333
