"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g
C(=O)(c1cc(C(O)=O)ccc1)O.c1c(ccc(C(=O)O)c1)C(=O)O.C(=O)(O)CCCCC(O)=O.OCCO.OCC(C)(C)CO.OCC(CO)(CO)CC|309.2|0.6|,0.0093
OC(c1cccc(c1)C(=O)O)=O.c1c(C(=O)O)ccc(c1)C(O)=O.C(CCC(O)=O)CC(O)=O.C(O)CO.OCC(CO)(C)C.CCC(CO)(CO)CO|309.2|0.6|,0.0093
O=C(O)c1cccc(c1)C(O)=O.C(c1ccc(cc1)C(=O)O)(=O)O.OC(CCCCC(O)=O)=O.OCCO.OCC(CO)(C)C.C(O)C(CO)(CC)CO|309.2|0.6|,0.0093
c1c(C(=O)O)cccc1C(=O)O.OC(=O)c1ccc(cc1)C(O)=O.C(CCC(O)=O)CC(=O)O.OCCO.C(O)C(C)(C)CO.C(C(CC)(CO)CO)O|309.2|10.38|,0.1281
c1c(C(O)=O)cccc1C(=O)O.c1cc(ccc1C(O)=O)C(O)=O.C(=O)(CCCCC(O)=O)O.C(O)CO.CC(C)(CO)CO.OCC(CO)(CO)CC|309.2|10.38|,0.1281
c1c(C(=O)O)cccc1C(=O)O.c1(ccc(cc1)C(=O)O)C(=O)O.C(C(O)=O)CCCC(O)=O.OCCO.C(CO)(C)(CO)C.C(O)C(CC)(CO)CO|309.2|10.38|,0.1281
OC(c1cc(C(=O)O)ccc1)=O.O=C(c1ccc(C(=O)O)cc1)O.C(C(=O)O)CCCC(O)=O.OCCO.C(C)(C)(CO)CO.OCC(CC)(CO)CO|309.2|10.38|,0.1281
C(=O)(O)c1cccc(C(=O)O)c1.c1(C(O)=O)ccc(C(=O)O)cc1.C(CCCC(=O)O)C(O)=O.OCCO.CC(C)(CO)CO.CCC(CO)(CO)CO|309.2|10.38|,0.1281
C(O)(=O)c1cccc(C(O)=O)c1.OC(=O)c1ccc(C(O)=O)cc1.OC(CCCCC(O)=O)=O.OCCO.C(CO)(C)(CO)C.OCC(CO)(CC)CO|309.2|15.09|,0.3023
OC(c1cc(C(=O)O)ccc1)=O.C(=O)(c1ccc(C(O)=O)cc1)O.O=C(CCCCC(O)=O)O.C(O)CO.C(O)C(CO)(C)C.C(O)C(CC)(CO)CO|309.2|15.09|,0.3023
c1cc(C(O)=O)cc(C(=O)O)c1.C(c1ccc(C(=O)O)cc1)(=O)O.O=C(CCCCC(O)=O)O.OCCO.OCC(CO)(C)C.C(O)C(CC)(CO)CO|309.2|15.09|,0.3023
c1c(C(=O)O)cc(cc1)C(O)=O.c1(ccc(cc1)C(=O)O)C(O)=O.O=C(CCCCC(O)=O)O.OCCO.C(O)C(CO)(C)C.OCC(CC)(CO)CO|309.2|15.09|,0.3023
OC(c1cccc(c1)C(=O)O)=O.c1(C(O)=O)ccc(cc1)C(O)=O.O=C(CCCCC(O)=O)O.C(CO)O.OCC(C)(CO)C.C(O)C(CO)(CC)CO|309.2|15.09|,0.3023
c1ccc(cc1C(O)=O)C(O)=O.c1(ccc(C(O)=O)cc1)C(=O)O.C(O)(CCCCC(=O)O)=O.OCCO.C(C(C)(CO)C)O.OCC(CO)(CO)CC|309.2|31.0|,0.5895
c1c(C(=O)O)cc(cc1)C(O)=O.OC(c1ccc(cc1)C(=O)O)=O.C(O)(CCCCC(=O)O)=O.OCCO.OCC(CO)(C)C.OCC(CC)(CO)CO|309.2|31.0|,0.5895
c1(C(=O)O)cccc(C(O)=O)c1.c1(C(=O)O)ccc(cc1)C(O)=O.C(CCC(O)=O)CC(=O)O.OCCO.CC(C)(CO)CO.C(CO)(CO)(CO)CC|309.2|31.0|,0.5895
c1cc(cc(C(O)=O)c1)C(O)=O.c1cc(C(O)=O)ccc1C(=O)O.C(C(O)=O)CCCC(O)=O.OCCO.C(C(C)(CO)C)O.C(CO)(CC)(CO)CO|309.2|31.0|,0.5895
OC(=O)c1cc(C(O)=O)ccc1.c1cc(C(=O)O)ccc1C(=O)O.O=C(O)CCCCC(=O)O.OCCO.OCC(C)(C)CO.C(C(CO)(CC)CO)O|309.2|31.0|,0.5895
C(O)(=O)c1cc(C(=O)O)ccc1.C(=O)(c1ccc(C(=O)O)cc1)O.C(CCCC(=O)O)C(O)=O.C(CO)O.OCC(C)(CO)C.C(C(CC)(CO)CO)O|343.3|28.14|,0.4444
OC(=O)c1cc(C(O)=O)ccc1.c1c(C(=O)O)ccc(C(O)=O)c1.C(CCCC(O)=O)C(=O)O.OCCO.C(C(CO)(C)C)O.C(CC)(CO)(CO)CO|343.3|28.14|,0.4444
C(=O)(c1cc(C(=O)O)ccc1)O.c1cc(ccc1C(O)=O)C(=O)O.O=C(O)CCCCC(=O)O.C(CO)O.C(C(CO)(C)C)O.C(C(CO)(CC)CO)O|343.3|28.14|,0.4444
c1(cccc(c1)C(O)=O)C(O)=O.c1cc(ccc1C(=O)O)C(O)=O.C(CCCC(O)=O)C(O)=O.OCCO.C(CO)(CO)(C)C.OCC(CO)(CO)CC|343.3|28.14|,0.4444
c1c(cc(cc1)C(O)=O)C(O)=O.c1cc(C(=O)O)ccc1C(O)=O.C(C(=O)O)CCCC(O)=O.C(CO)O.C(C)(C)(CO)CO.CCC(CO)(CO)CO|343.3|28.14|,0.4444
c1c(C)cc(c(c1C)OC)C|373.15|10.111|,0.0933
c1(c(C)cc(C)cc1C)OC|373.15|10.111|,0.0933
c1c(C)cc(C)c(c1C)OC|373.15|10.111|,0.0933
O(c1c(C)cc(cc1C)C)C|373.15|10.111|,0.0933
c1(cc(c(OC)c(C)c1)C)C|373.15|10.111|,0.0933
Cc1c(OC)c(C)cc(C)c1|373.15|11.965|,0.10601
O(c1c(cc(cc1C)C)C)C|373.15|11.965|,0.10601
Cc1cc(C)c(c(C)c1)OC|373.15|11.965|,0.10601
c1(c(C)cc(C)cc1C)OC|373.15|11.965|,0.10601
c1(C)cc(C)cc(c1OC)C|373.15|11.965|,0.10601
c1c(C)cc(C)c(c1C)OC|373.15|13.935|,0.12026
c1(c(OC)c(cc(C)c1)C)C|373.15|13.935|,0.12026
c1c(c(OC)c(C)cc1C)C|373.15|13.935|,0.12026
c1(c(OC)c(C)cc(c1)C)C|373.15|13.935|,0.12026
c1(C)c(OC)c(cc(c1)C)C|373.15|13.935|,0.12026
c1(cc(c(c(c1)C)OC)C)C|423.15|6.101|,0.03696
c1(C)cc(C)c(OC)c(c1)C|423.15|6.101|,0.03696
c1c(cc(c(c1C)OC)C)C|423.15|6.101|,0.03696
c1(cc(C)c(OC)c(c1)C)C|423.15|6.101|,0.03696
Cc1c(OC)c(cc(C)c1)C|423.15|6.101|,0.03696
Cc1cc(cc(c1OC)C)C|473.15|8.085|,0.03423
O(c1c(C)cc(cc1C)C)C|473.15|8.085|,0.03423
O(C)c1c(C)cc(cc1C)C|473.15|8.085|,0.03423
Cc1cc(c(c(C)c1)OC)C|473.15|8.085|,0.03423
c1(cc(cc(C)c1OC)C)C|473.15|8.085|,0.03423
COc1c(cc(cc1C)C)C|473.15|12.078|,0.05263
c1c(cc(C)c(c1C)OC)C|473.15|12.078|,0.05263
c1c(C)cc(c(c1C)OC)C|473.15|12.078|,0.05263
Cc1cc(C)cc(c1OC)C|473.15|12.078|,0.05263
c1(cc(C)cc(c1OC)C)C|473.15|12.078|,0.05263
c1(C)c(OC)c(C)cc(c1)C|373.15|8.051|,0.07938
c1(cc(cc(c1OC)C)C)C|373.15|8.051|,0.07938
c1(C)cc(c(OC)c(C)c1)C|373.15|8.051|,0.07938
COc1c(cc(cc1C)C)C|373.15|8.051|,0.07938
c1c(C)cc(C)c(c1C)OC|373.15|8.051|,0.07938
c1(cc(c(c(C)c1)OC)C)C|423.15|8.133|,0.04573
Cc1cc(C)cc(C)c1OC|423.15|8.133|,0.04573
c1c(cc(c(c1C)OC)C)C|423.15|8.133|,0.04573
O(c1c(cc(cc1C)C)C)C|423.15|8.133|,0.04573
c1c(C)cc(C)c(OC)c1C|423.15|8.133|,0.04573
c1(C)cc(c(c(c1)C)OC)C|473.15|6.12|,0.02474
COc1c(C)cc(cc1C)C|473.15|6.12|,0.02474
c1(C)cc(c(OC)c(C)c1)C|473.15|6.12|,0.02474
c1c(C)c(OC)c(C)cc1C|473.15|6.12|,0.02474
c1c(cc(C)c(OC)c1C)C|473.15|6.12|,0.02474
COc1c(cc(cc1C)C)C|473.15|12.122|,0.05048
c1(c(cc(cc1C)C)C)OC|473.15|12.122|,0.05048
c1(C)cc(cc(c1OC)C)C|473.15|12.122|,0.05048
c1(C)cc(C)c(OC)c(c1)C|473.15|12.122|,0.05048
c1(C)cc(c(c(c1)C)OC)C|473.15|12.122|,0.05048
c1c(cccc1)C(C)CC|373.2|14.348|,0.0929
c1ccc(C(CC)C)cc1|373.2|14.348|,0.0929
CC(c1ccccc1)CC|373.2|14.348|,0.0929
c1cccc(C(C)CC)c1|373.2|14.348|,0.0929
c1cccc(c1)C(C)CC|373.2|14.348|,0.0929
C(C)(CC)c1ccccc1|373.2|17.476|,0.1104
c1cccc(c1)C(CC)C|373.2|17.476|,0.1104
c1cc(C(C)CC)ccc1|373.2|17.476|,0.1104
C(C)C(C)c1ccccc1|373.2|17.476|,0.1104
C(c1ccccc1)(CC)C|373.2|17.476|,0.1104
C(C)(CC)c1ccccc1|413.2|10.721|,0.0526
CCC(c1ccccc1)C|413.2|10.721|,0.0526
CC(c1ccccc1)CC|413.2|10.721|,0.0526
c1ccccc1C(C)CC|413.2|10.721|,0.0526
c1c(C(CC)C)cccc1|413.2|10.721|,0.0526
c1ccc(C(C)CC)cc1|413.2|14.738|,0.0713
C(CC)(C)c1ccccc1|413.2|14.738|,0.0713
CC(CC)c1ccccc1|413.2|14.738|,0.0713
c1ccc(cc1)C(C)CC|413.2|14.738|,0.0713
c1ccccc1C(CC)C|413.2|14.738|,0.0713
C(C(C)c1ccccc1)C|413.2|20.036|,0.1012
C(C)(CC)c1ccccc1|413.2|20.036|,0.1012
C(C)C(c1ccccc1)C|413.2|20.036|,0.1012
c1(ccccc1)C(C)CC|413.2|20.036|,0.1012
c1c(cccc1)C(C)CC|413.2|20.036|,0.1012
c1(C(C)CC)ccccc1|453.2|2.472|,0.0094
c1cc(ccc1)C(CC)C|453.2|2.472|,0.0094
CCC(c1ccccc1)C|453.2|2.472|,0.0094
CC(c1ccccc1)CC|453.2|2.472|,0.0094
c1cccc(c1)C(CC)C|453.2|2.472|,0.0094
c1ccccc1C(C)CC|453.2|10.188|,0.0389
c1ccc(cc1)C(C)CC|453.2|10.188|,0.0389
c1ccccc1C(CC)C|453.2|10.188|,0.0389
c1cccc(C(CC)C)c1|453.2|10.188|,0.0389
c1c(cccc1)C(C)CC|453.2|10.188|,0.0389
c1cc(C(C)CC)ccc1|453.2|15.444|,0.0596
C(c1ccccc1)(C)CC|453.2|15.444|,0.0596
c1cc(ccc1)C(CC)C|453.2|15.444|,0.0596
c1cccc(C(CC)C)c1|453.2|15.444|,0.0596
CC(CC)c1ccccc1|453.2|15.444|,0.0596
c1c(C(C)CC)cccc1|338.22|11.96|,0.10614
c1ccccc1C(CC)C|338.22|11.96|,0.10614
C(c1ccccc1)(C)CC|338.22|11.96|,0.10614
c1(ccccc1)C(C)CC|338.22|11.96|,0.10614
CC(c1ccccc1)CC|338.22|11.96|,0.10614
c1(ccccc1)C(CC)C|338.22|16.54|,0.13902
c1ccccc1C(CC)C|338.22|16.54|,0.13902
c1ccccc1C(C)CC|338.22|16.54|,0.13902
CCC(c1ccccc1)C|338.22|16.54|,0.13902
c1c(cccc1)C(CC)C|338.22|16.54|,0.13902
c1c(cccc1)C(CC)C|362.5|8.09|,0.06231
c1(ccccc1)C(C)CC|362.5|8.09|,0.06231
c1(C(CC)C)ccccc1|362.5|8.09|,0.06231
c1ccc(C(CC)C)cc1|362.5|8.09|,0.06231
C(C)C(c1ccccc1)C|362.5|8.09|,0.06231
C(C(c1ccccc1)C)C|362.5|11.47|,0.08762
c1c(cccc1)C(C)CC|362.5|11.47|,0.08762
c1ccccc1C(CC)C|362.5|11.47|,0.08762
c1cccc(C(CC)C)c1|362.5|11.47|,0.08762
c1ccc(cc1)C(C)CC|362.5|11.47|,0.08762
c1c(cccc1)C(CC)C|383.22|6.55|,0.03597
CCC(c1ccccc1)C|383.22|6.55|,0.03597
c1ccccc1C(CC)C|383.22|6.55|,0.03597
C(CC)(c1ccccc1)C|383.22|6.55|,0.03597
c1cc(ccc1)C(C)CC|383.22|6.55|,0.03597
c1ccc(cc1)C(C)CC|383.22|20.42|,0.10514
C(C)C(C)c1ccccc1|383.22|20.42|,0.10514
c1(C(CC)C)ccccc1|383.22|20.42|,0.10514
c1cccc(C(C)CC)c1|383.22|20.42|,0.10514
CC(c1ccccc1)CC|383.22|20.42|,0.10514
C(CC)(C)c1ccccc1|402.51|33.05|,0.1349
c1cc(ccc1)C(C)CC|402.51|33.05|,0.1349
C(C)C(C)c1ccccc1|402.51|33.05|,0.1349
c1cccc(c1)C(C)CC|402.51|33.05|,0.1349
c1ccccc1C(CC)C|402.51|33.05|,0.1349
c1ccccc1C(CC)C|373.15|8.585|,0.05329
c1cc(C(CC)C)ccc1|373.15|8.585|,0.05329
c1(C(C)CC)ccccc1|373.15|8.585|,0.05329
c1cc(ccc1)C(CC)C|373.15|8.585|,0.05329
c1(ccccc1)C(C)CC|373.15|8.585|,0.05329
c1cccc(c1)C(C)CC|373.15|12.631|,0.07721
c1c(C(C)CC)cccc1|373.15|12.631|,0.07721
c1cccc(C(CC)C)c1|373.15|12.631|,0.07721
c1ccccc1C(CC)C|373.15|12.631|,0.07721
C(C(c1ccccc1)C)C|373.15|12.631|,0.07721
c1ccccc1C(C)CC|423.15|16.143|,0.06446
C(C(c1ccccc1)C)C|423.15|16.143|,0.06446
c1cccc(c1)C(C)CC|423.15|16.143|,0.06446
CC(c1ccccc1)CC|423.15|16.143|,0.06446
c1cccc(C(CC)C)c1|423.15|16.143|,0.06446
CC(CC)OC(=O)C|313.15|0.459|,0.01465
C(C(C)OC(C)=O)C|313.15|0.459|,0.01465
CC(OC(C)=O)CC|313.15|0.459|,0.01465
O=C(OC(C)CC)C|313.15|0.459|,0.01465
CC(OC(CC)C)=O|313.15|0.459|,0.01465
O=C(OC(C)CC)C|313.15|2.818|,0.10387
C(OC(C)=O)(C)CC|313.15|2.818|,0.10387
C(C)(CC)OC(C)=O|313.15|2.818|,0.10387
C(=O)(C)OC(CC)C|313.15|2.818|,0.10387
O=C(C)OC(C)CC|313.15|2.818|,0.10387
O=C(OC(C)CC)C|313.15|5.916|,0.27235
O(C(C)=O)C(C)CC|313.15|5.916|,0.27235
C(=O)(C)OC(C)CC|313.15|5.916|,0.27235
C(C(C)OC(C)=O)C|313.15|5.916|,0.27235
C(C(OC(=O)C)C)C|313.15|5.916|,0.27235
CCC(OC(=O)C)C|353.15|2.211|,0.03992
CC(OC(C)=O)CC|353.15|2.211|,0.03992
CC(OC(CC)C)=O|353.15|2.211|,0.03992
O=C(C)OC(CC)C|353.15|2.211|,0.03992
CCC(OC(C)=O)C|353.15|2.211|,0.03992
C(=O)(C)OC(C)CC|373.15|10.194|,0.17
C(C)C(OC(C)=O)C|373.15|10.194|,0.17
C(C)C(C)OC(=O)C|373.15|10.194|,0.17
O=C(C)OC(C)CC|373.15|10.194|,0.17
C(=O)(OC(C)CC)C|373.15|10.194|,0.17
CC(OC(C)=O)CC|373.15|17.449|,0.29925
C(=O)(OC(C)CC)C|373.15|17.449|,0.29925
C(C)C(OC(C)=O)C|373.15|17.449|,0.29925
C(=O)(OC(CC)C)C|373.15|17.449|,0.29925
CC(=O)OC(CC)C|373.15|17.449|,0.29925
CC(C)CC|433.2|17.529|,0.1587
CC(CC)C|433.2|17.529|,0.1587
C(C)C(C)C|433.2|17.529|,0.1587
C(C(C)C)C|433.2|17.529|,0.1587
C(CC)(C)C|433.2|17.529|,0.1587
CC(C)CC|453.2|14.889|,0.1158
CC(CC)C|453.2|14.889|,0.1158
C(C)(CC)C|453.2|14.889|,0.1158
C(C)(C)CC|453.2|14.889|,0.1158
C(C(C)C)C|453.2|14.889|,0.1158
C(CC)(C)C|453.2|16.037|,0.1324
C(C)C(C)C|453.2|16.037|,0.1324
C(C(C)C)C|453.2|16.037|,0.1324
CC(CC)C|453.2|16.037|,0.1324
CC(C)CC|453.2|16.037|,0.1324
C(C(C)C)C|353.2|5.04|,0.0222
CC(C)CC|353.2|5.04|,0.0222
C(C)(C)CC|353.2|5.04|,0.0222
C(C)C(C)C|353.2|5.04|,0.0222
C(CC)(C)C|353.2|5.04|,0.0222
C(C(C)C)C|443.7|24.91|,0.2617
CC(C)CC|443.7|24.91|,0.2617
CC(CC)C|443.7|24.91|,0.2617
C(CC)(C)C|443.7|24.91|,0.2617
C(C)(CC)C|443.7|24.91|,0.2617
C(C)C(C)C|464.2|4.97|,0.0401
CC(C)CC|464.2|4.97|,0.0401
C(C(C)C)C|464.2|4.97|,0.0401
CC(CC)C|464.2|4.97|,0.0401
C(C)(C)CC|464.2|4.97|,0.0401
CC(C)CC|483.7|19.93|,0.1752
CC(CC)C|483.7|19.93|,0.1752
C(C(C)C)C|483.7|19.93|,0.1752
C(CC)(C)C|483.7|19.93|,0.1752
C(C)C(C)C|483.7|19.93|,0.1752
C(CC)(C)C|483.7|24.91|,0.2429
CC(CC)C|483.7|24.91|,0.2429
C(C)(C)CC|483.7|24.91|,0.2429
C(C)C(C)C|483.7|24.91|,0.2429
CC(C)CC|483.7|24.91|,0.2429
C(C(C)C)C|373.15|6.31|,0.06331
C(C)C(C)C|373.15|6.31|,0.06331
CC(CC)C|373.15|6.31|,0.06331
C(C)(CC)C|373.15|6.31|,0.06331
C(CC)(C)C|373.15|6.31|,0.06331
CC(C)CC|373.15|9.08|,0.09261
C(C)(C)CC|373.15|9.08|,0.09261
CC(CC)C|373.15|9.08|,0.09261
C(C)C(C)C|373.15|9.08|,0.09261
C(CC)(C)C|373.15|9.08|,0.09261
C(C)(C)CC|373.15|11.76|,0.12503
C(C(C)C)C|373.15|11.76|,0.12503
CC(C)CC|373.15|11.76|,0.12503
CC(CC)C|373.15|11.76|,0.12503
C(C)C(C)C|373.15|11.76|,0.12503
C(C)(C)CC|398.15|2.95|,0.02373
CC(CC)C|398.15|2.95|,0.02373
C(CC)(C)C|398.15|2.95|,0.02373
C(C)(CC)C|398.15|2.95|,0.02373
CC(C)CC|398.15|2.95|,0.02373
C(CC)(C)C|398.15|5.66|,0.04799
C(C)C(C)C|398.15|5.66|,0.04799
CC(CC)C|398.15|5.66|,0.04799
CC(C)CC|398.15|5.66|,0.04799
C(C)(C)CC|398.15|5.66|,0.04799
CC(C)CC|398.15|6.92|,0.05994
C(C(C)C)C|398.15|6.92|,0.05994
C(C)(CC)C|398.15|6.92|,0.05994
CC(CC)C|398.15|6.92|,0.05994
C(CC)(C)C|398.15|6.92|,0.05994
CC(CC)C|398.15|8.1|,0.07053
C(CC)(C)C|398.15|8.1|,0.07053
C(C(C)C)C|398.15|8.1|,0.07053
C(C)C(C)C|398.15|8.1|,0.07053
CC(C)CC|398.15|8.1|,0.07053
C(C(C)C)C|423.15|5.3|,0.03768
C(CC)(C)C|423.15|5.3|,0.03768
C(C)(C)CC|423.15|5.3|,0.03768
CC(CC)C|423.15|5.3|,0.03768
CC(C)CC|423.15|5.3|,0.03768
CC(C)C(=O)OCC(OC)=O|308.0|10.14|,0.1464
C(COC(=O)C(C)C)(=O)OC|308.0|10.14|,0.1464
CC(C(OCC(OC)=O)=O)C|308.0|10.14|,0.1464
C(OCC(=O)OC)(=O)C(C)C|308.0|10.14|,0.1464
COC(=O)COC(C(C)C)=O|308.0|10.14|,0.1464
O=C(OCC(=O)OC)C(C)C|308.0|15.31|,0.238
C(OCC(=O)OC)(=O)C(C)C|308.0|15.31|,0.238
O=C(OC)COC(C(C)C)=O|308.0|15.31|,0.238
CC(C)C(=O)OCC(OC)=O|308.0|15.31|,0.238
O=C(C(C)C)OCC(=O)OC|308.0|15.31|,0.238
COC(=O)COC(C(C)C)=O|308.0|18.4|,0.2577
C(C(C)C)(OCC(OC)=O)=O|308.0|18.4|,0.2577
O=C(C(C)C)OCC(OC)=O|308.0|18.4|,0.2577
C(=O)(C(C)C)OCC(=O)OC|308.0|18.4|,0.2577
O=C(C(C)C)OCC(=O)OC|308.0|18.4|,0.2577
O(C(C(C)C)=O)CC(=O)OC|308.0|26.21|,0.288
C(COC(C(C)C)=O)(=O)OC|308.0|26.21|,0.288
CC(C)C(=O)OCC(OC)=O|308.0|26.21|,0.288
O(C(=O)C(C)C)CC(OC)=O|308.0|26.21|,0.288
C(COC(C(C)C)=O)(OC)=O|308.0|26.21|,0.288
CC(C(=O)OCC(=O)OC)C|308.0|29.49|,0.2929
C(C(=O)OCC(=O)OC)(C)C|308.0|29.49|,0.2929
O(CC(=O)OC)C(=O)C(C)C|308.0|29.49|,0.2929
O(CC(OC)=O)C(=O)C(C)C|308.0|29.49|,0.2929
O(C)C(=O)COC(=O)C(C)C|308.0|29.49|,0.2929
CC(C(=O)OCC(OC)=O)C|308.0|31.47|,0.2963
C(C)(C(=O)OCC(=O)OC)C|308.0|31.47|,0.2963
COC(COC(=O)C(C)C)=O|308.0|31.47|,0.2963
O(C(COC(C(C)C)=O)=O)C|308.0|31.47|,0.2963
O(C)C(COC(C(C)C)=O)=O|308.0|31.47|,0.2963
O(CC(OC)=O)C(C(C)C)=O|313.0|12.09|,0.1666
O=C(COC(=O)C(C)C)OC|313.0|12.09|,0.1666
C(OC(=O)C(C)C)C(=O)OC|313.0|12.09|,0.1666
O(C(=O)C(C)C)CC(=O)OC|313.0|12.09|,0.1666
O=C(COC(C(C)C)=O)OC|313.0|12.09|,0.1666
C(C(C)C)(=O)OCC(OC)=O|313.0|15.3|,0.2188
COC(COC(=O)C(C)C)=O|313.0|15.3|,0.2188
CC(C(=O)OCC(OC)=O)C|313.0|15.3|,0.2188
O(C(COC(=O)C(C)C)=O)C|313.0|15.3|,0.2188
C(=O)(C(C)C)OCC(=O)OC|313.0|15.3|,0.2188
COC(COC(=O)C(C)C)=O|313.0|25.59|,0.273
O=C(OCC(=O)OC)C(C)C|313.0|25.59|,0.273
O=C(COC(C(C)C)=O)OC|313.0|25.59|,0.273
O=C(OC)COC(C(C)C)=O|313.0|25.59|,0.273
O(C(C(C)C)=O)CC(OC)=O|313.0|25.59|,0.273
C(C(=O)OC)OC(C(C)C)=O|313.0|28.46|,0.2823
COC(COC(C(C)C)=O)=O|313.0|28.46|,0.2823
C(COC(C(C)C)=O)(=O)OC|313.0|28.46|,0.2823
COC(=O)COC(C(C)C)=O|313.0|28.46|,0.2823
CC(C(=O)OCC(=O)OC)C|313.0|28.46|,0.2823
O=C(C(C)C)OCC(OC)=O|323.0|12.43|,0.0903
CC(C)C(=O)OCC(OC)=O|323.0|12.43|,0.0903
O(C)C(=O)COC(=O)C(C)C|323.0|12.43|,0.0903
O=C(OCC(OC)=O)C(C)C|323.0|12.43|,0.0903
C(=O)(COC(C(C)C)=O)OC|323.0|12.43|,0.0903
C(=O)(OCC(=O)OC)C(C)C|323.0|15.06|,0.1793
C(=O)(OC)COC(=O)C(C)C|323.0|15.06|,0.1793
O=C(COC(=O)C(C)C)OC|323.0|15.06|,0.1793
C(OC(=O)C(C)C)C(=O)OC|323.0|15.06|,0.1793
C(C(=O)OCC(=O)OC)(C)C|323.0|15.06|,0.1793
C(C(=O)OC)OC(=O)C(C)C|323.0|19.3|,0.2236
C(C(OC)=O)OC(C(C)C)=O|323.0|19.3|,0.2236
C(C)(C(=O)OCC(=O)OC)C|323.0|19.3|,0.2236
O(C(=O)C(C)C)CC(=O)OC|323.0|19.3|,0.2236
COC(COC(C(C)C)=O)=O|323.0|19.3|,0.2236
CC(C)C(OCC(=O)OC)=O|323.0|22.97|,0.2445
CC(C)C(OCC(OC)=O)=O|323.0|22.97|,0.2445
O(C(COC(C(C)C)=O)=O)C|323.0|22.97|,0.2445
CC(C)C(=O)OCC(=O)OC|323.0|22.97|,0.2445
O(C)C(COC(=O)C(C)C)=O|323.0|22.97|,0.2445
O=C(COC(C(C)C)=O)OC|323.0|24.07|,0.2492
CC(C(OCC(=O)OC)=O)C|323.0|24.07|,0.2492
C(COC(C(C)C)=O)(OC)=O|323.0|24.07|,0.2492
COC(COC(=O)C(C)C)=O|323.0|24.07|,0.2492
C(C(=O)OC)OC(=O)C(C)C|323.0|24.07|,0.2492
C(OC(=O)C(C)C)C(OC)=O|323.0|26.44|,0.2588
O(C)C(=O)COC(=O)C(C)C|323.0|26.44|,0.2588
COC(COC(=O)C(C)C)=O|323.0|26.44|,0.2588
C(C)(C(=O)OCC(=O)OC)C|323.0|26.44|,0.2588
COC(COC(C(C)C)=O)=O|323.0|26.44|,0.2588
O(C(=O)COC(C(C)C)=O)C|323.0|28.1|,0.2638
O=C(OCC(=O)OC)C(C)C|323.0|28.1|,0.2638
CC(C(OCC(OC)=O)=O)C|323.0|28.1|,0.2638
O(C(C(C)C)=O)CC(OC)=O|323.0|28.1|,0.2638
C(=O)(COC(C(C)C)=O)OC|323.0|28.1|,0.2638
O(C(COC(=O)C(C)C)=O)C|323.0|30.29|,0.2702
COC(COC(=O)C(C)C)=O|323.0|30.29|,0.2702
C(=O)(OCC(OC)=O)C(C)C|323.0|30.29|,0.2702
O=C(OCC(OC)=O)C(C)C|323.0|30.29|,0.2702
COC(=O)COC(C(C)C)=O|323.0|30.29|,0.2702
O=C(C(C)C)OC|308.0|9.62|,0.2851
O(C(C(C)C)=O)C|308.0|9.62|,0.2851
O=C(OC)C(C)C|308.0|9.62|,0.2851
CC(C(=O)OC)C|308.0|9.62|,0.2851
C(C(OC)=O)(C)C|308.0|9.62|,0.2851
C(C(=O)OC)(C)C|308.0|18.53|,0.4062
O=C(OC)C(C)C|308.0|18.53|,0.4062
CC(C(=O)OC)C|308.0|18.53|,0.4062
C(=O)(OC)C(C)C|308.0|18.53|,0.4062
O=C(C(C)C)OC|308.0|18.53|,0.4062
COC(=O)C(C)C|308.0|25.55|,0.4244
C(C(=O)OC)(C)C|308.0|25.55|,0.4244
O=C(OC)C(C)C|308.0|25.55|,0.4244
CC(C)C(OC)=O|308.0|25.55|,0.4244
CC(C)C(=O)OC|308.0|25.55|,0.4244
C(=O)(OC)C(C)C|308.0|28.67|,0.4264
COC(C(C)C)=O|308.0|28.67|,0.4264
CC(C)C(OC)=O|308.0|28.67|,0.4264
C(C)(C(=O)OC)C|308.0|28.67|,0.4264
O(C(C(C)C)=O)C|308.0|28.67|,0.4264
O(C)C(=O)C(C)C|308.0|30.29|,0.4301
O=C(C(C)C)OC|308.0|30.29|,0.4301
C(C)(C)C(=O)OC|308.0|30.29|,0.4301
CC(C)C(OC)=O|308.0|30.29|,0.4301
O(C)C(C(C)C)=O|308.0|30.29|,0.4301
CC(C)C(OC)=O|313.0|12.29|,0.3258
CC(C(=O)OC)C|313.0|12.29|,0.3258
CC(C)C(=O)OC|313.0|12.29|,0.3258
O=C(OC)C(C)C|313.0|12.29|,0.3258
C(C)(C)C(OC)=O|313.0|12.29|,0.3258
CC(C)C(=O)OC|313.0|18.46|,0.3864
CC(C)C(OC)=O|313.0|18.46|,0.3864
CC(C(OC)=O)C|313.0|18.46|,0.3864
COC(C(C)C)=O|313.0|18.46|,0.3864
O(C)C(=O)C(C)C|313.0|18.46|,0.3864
CC(C(OC)=O)C|313.0|21.06|,0.3985
C(C(C)C)(=O)OC|313.0|21.06|,0.3985
O(C(C(C)C)=O)C|313.0|21.06|,0.3985
CC(C(=O)OC)C|313.0|21.06|,0.3985
CC(C)C(OC)=O|313.0|21.06|,0.3985
C(C)(C)C(=O)OC|313.0|25.75|,0.4125
