Augmented_SMILES,calc_PCE_percent
c1(sc2c(-c3ccc(s3)CC(CC)CCCC)c3c(sc(-c4ccc(s4)-c4c5c(c(s4)-c4sc(C)cc4)C(c4c(c(sc4CC(CC)CCCC)CC(CCCC)CC)C5=O)=O)c3)c(-c3sc(CC(CCCC)CC)cc3)c2c1)C.c1(/C=C2\C(c3ccccc3C2=C(C#N)C#N)=O)cc2c(s1)c1C(c3ccc(cc3)CCCCCC)(c3ccc(CCCCCC)cc3)c3c(cc4c(c3)-c3c(c5sc(cc5s3)/C=C3/C(c5c(cccc5)C3=O)=C(C#N)C#N)C4(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)-c1s2,9.941
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,10.988
c1(sc(-c2sc3c(c2)c(c2sc(cc2c3-c2sc(cc2)CC(CC)CCCC)C)-c2sc(CC(CCCC)CC)cc2)cc1)-c1sc(-c2sc(cc2)C)c2C(=O)c3c(C(=O)c21)c(sc3CC(CCCC)CC)CC(CCCC)CC.c1cc(ccc1C1(c2cc3-c4c(C(c5ccc(CCCCCC)cc5)(c5ccc(cc5)CCCCCC)c3cc2-c2sc3c(sc(c3)/C=C3\C(c5cscc5C3=C(C#N)C#N)=O)c12)c1c(s4)cc(/C=C2/C(c3c(C2=O)csc3)=C(C#N)C#N)s1)c1ccc(cc1)CCCCCC)CCCCCC,10.988
C(CCC)C(CC)Cc1sc(-c2c3sc(cc3c(c3sc(-c4ccc(-c5c6C(c7c(CC(CC)CCCC)sc(c7C(c6c(-c6sc(cc6)C)s5)=O)CC(CCCC)CC)=O)s4)cc32)-c2ccc(CC(CCCC)CC)s2)C)cc1.c1(/C=C2/C(c3cscc3C2=O)=C(C#N)C#N)sc2c(sc3c2C(c2ccc(CCCCCC)cc2)(c2ccc(cc2)CCCCCC)c2cc4c(cc2-3)C(c2ccc(cc2)CCCCCC)(c2ccc(cc2)CCCCCC)c2c-4sc3cc(/C=C4/C(=C(C#N)C#N)c5cscc5C4=O)sc32)c1,10.988
c1(-c2ccc(C)s2)sc(-c2ccc(s2)-c2sc3c(c4cc(C)sc4c(c3c2)-c2ccc(CC(CC)CCCC)s2)-c2sc(CC(CCCC)CC)cc2)c2C(=O)c3c(c(sc3CC(CCCC)CC)CC(CCCC)CC)C(c12)=O.C(CCC)CCc1ccc(C2(c3ccc(cc3)CCCCCC)c3c(cc4c(c3)-c3c(c5sc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)cc5s3)C4(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)-c3sc4c(c32)sc(c4)/C=C2\C(c3c(csc3)C2=C(C#N)C#N)=O)cc1,10.988
c1c(-c2sc(c3C(=O)c4c(sc(CC(CCCC)CC)c4C(=O)c23)CC(CCCC)CC)-c2ccc(s2)C)sc(-c2sc3c(c4c(c(c3c2)-c2sc(cc2)CC(CCCC)CC)sc(c4)C)-c2sc(CC(CC)CCCC)cc2)c1.c1cc(ccc1CCCCCC)C1(c2c3c(sc2-c2cc4c(cc21)-c1c(C4(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)c2sc(cc2s1)/C=C1\C(c2c(C1=C(C#N)C#N)csc2)=O)cc(/C=C1/C(=C(C#N)C#N)c2c(csc2)C1=O)s3)c1ccc(cc1)CCCCCC,10.988
s1c(ccc1-c1c2cc(-c3ccc(s3)-c3sc(c4c3C(c3c(CC(CCCC)CC)sc(CC(CCCC)CC)c3C4=O)=O)-c3sc(cc3)C)sc2c(-c2sc(cc2)CC(CCCC)CC)c2c1sc(C)c2)CC(CC)CCCC.C(=C1/C(c2cscc2C1=O)=C(C#N)C#N)\c1sc2c3C(c4ccc(CCCCCC)cc4)(c4c(-c3sc2c1)cc1C(c2ccc(CCCCCC)cc2)(c2c(-c1c4)sc1cc(sc21)/C=C1\C(c2cscc2C1=C(C#N)C#N)=O)c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,10.988
CCCCCCc1cc(-c2sc(-c3sc(-c4sc(C)cc4CCCCCC)cc3CCCCCC)cc2CCCCCC)sc1C.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=c6\sc(=C(C#N)C#N)n(CC)c6=O)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=c5\sc(=C(C#N)C#N)n(CC)c5=O)c5nsnc35)sc2-4)cc1,3.443
c1(sc(-c2c(cc(-c3c(CCCCCC)cc(s3)-c3c(cc(s3)C)CCCCCC)s2)CCCCCC)cc1CCCCCC)C.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(-c4cc5c(-c6sc(cc6C5(c5ccc(CCCCCC)cc5)c5ccc(cc5)CCCCCC)-c5ccc(/C=c6/c(=O)n(CC)c(=C(C#N)C#N)s6)c6c5nsn6)cc24)sc(c3)-c2ccc(/C=c3\sc(n(c3=O)CC)=C(C#N)C#N)c3nsnc23)cc1,3.443
c1(sc(c(CCCCCC)c1)-c1sc(c(c1)CCCCCC)C)-c1sc(-c2c(CCCCCC)cc(C)s2)cc1CCCCCC.c1(C2(c3ccc(cc3)CCCCCC)c3cc(sc3-c3c2cc2-c4c(C(c2c3)(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)cc(s4)-c2ccc(/C=c3\sc(n(CC)c3=O)=C(C#N)C#N)c3c2nsn3)-c2c3nsnc3c(cc2)/C=c2/c(=O)n(c(s2)=C(C#N)C#N)CC)ccc(cc1)CCCCCC,3.443
c1(-c2sc(-c3c(CCCCCC)cc(s3)C)cc2CCCCCC)sc(c(c1)CCCCCC)-c1sc(C)c(c1)CCCCCC.C(#N)C(C#N)=c1s/c(c(=O)n1CC)=C\c1c2nsnc2c(-c2sc3-c4c(cc5c(c4)C(c4cc(-c6c7nsnc7c(/C=c7/c(n(c(s7)=C(C#N)C#N)CC)=O)cc6)sc4-5)(c4ccc(CCCCCC)cc4)c4ccc(cc4)CCCCCC)C(c3c2)(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,3.443
C(Cc1c(-c2sc(-c3cc(CCCCCC)c(s3)-c3cc(c(C)s3)CCCCCC)c(CCCCCC)c2)sc(c1)C)CCCC.C(CCc1ccc(C2(c3ccc(cc3)CCCCCC)c3c(sc(c3)-c3ccc(/C=c4/c(=O)n(CC)c(=C(C#N)C#N)s4)c4c3nsn4)-c3c2cc2c(c3)C(c3c-2sc(c3)-c2c3c(nsn3)c(/C=c3\sc(=C(C#N)C#N)n(c3=O)CC)cc2)(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)cc1)CCC,3.443
s1c(c(cc1-c1c(cc(C)s1)CCCCCC)CCCCCC)-c1cc(c(s1)-c1cc(CCCCCC)c(s1)C)CCCCCC.c1cc(CCCCCC)ccc1C1(c2ccc(cc2)CCCCCC)c2cc(sc2-c2cc3c(cc21)-c1c(C3(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc(s1)-c1c2c(c(cc1)/C=c1/c(n(c(s1)=C(C#N)C#N)CC)=O)nsn2)-c1ccc(/C=c2/c(n(CC)c(s2)=C(C#N)C#N)=O)c2nsnc12,3.443
CCCCCCc1cc(-c2sc(-c3sc(-c4sc(C)cc4CCCCCC)cc3CCCCCC)cc2CCCCCC)sc1C.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C(\C#N)C(=O)OCC)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C(\C#N)C(=O)OCC)c5nsnc35)sc2-4)cc1,4.177
C(CCCC)Cc1cc(sc1-c1cc(c(C)s1)CCCCCC)-c1c(CCCCCC)cc(s1)-c1c(CCCCCC)cc(C)s1.C(OC(=O)/C(=C/c1c2c(c(-c3cc4C(c5c(cc6c(-c7sc(cc7C6(c6ccc(CCCCCC)cc6)c6ccc(cc6)CCCCCC)-c6c7c(c(cc6)/C=C(\C#N)C(OCC)=O)nsn7)c5)-c4s3)(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)cc1)nsn2)C#N)C,4.177
c1c(sc(c1CCCCCC)-c1sc(-c2sc(c(c2)CCCCCC)-c2cc(c(C)s2)CCCCCC)c(c1)CCCCCC)C.c1(C2(c3cc(-c4ccc(/C=C(\C#N)C(=O)OCC)c5nsnc45)sc3-c3cc4c(cc32)-c2c(C4(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)cc(s2)-c2ccc(/C=C(\C#N)C(OCC)=O)c3c2nsn3)c2ccc(CCCCCC)cc2)ccc(cc1)CCCCCC,4.177
c1(-c2cc(CCCCCC)c(s2)-c2sc(c(c2)CCCCCC)-c2sc(C)c(CCCCCC)c2)sc(C)cc1CCCCCC.c1(/C=C(\C#N)C(OCC)=O)c2c(nsn2)c(-c2sc3c(C(c4ccc(cc4)CCCCCC)(c4cc5c(cc-34)C(c3cc(-c4c6c(nsn6)c(cc4)/C=C(\C#N)C(=O)OCC)sc-53)(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)c2)cc1,4.177
C(CCCCC)c1c(C)sc(c1)-c1sc(cc1CCCCCC)-c1c(CCCCCC)cc(-c2c(cc(C)s2)CCCCCC)s1.O(C(=O)/C(C#N)=C/c1c2nsnc2c(cc1)-c1sc2c(c1)C(c1ccc(cc1)CCCCCC)(c1c-2cc2c(-c3c(cc(-c4ccc(/C=C(/C(OCC)=O)C#N)c5c4nsn5)s3)C2(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)c1)c1ccc(CCCCCC)cc1)CC,4.177
c1(CCCCCC)cc(sc1-c1cc(CCCCCC)c(s1)-c1sc(c(c1)CCCCCC)C)-c1sc(cc1CCCCCC)C.c1cc(c2nsnc2c1-c1sc2c(C(c3cc4c(C(c5ccc(CCCCCC)cc5)(c5cc(sc5-4)-c4ccc(/C=C(/C(OCC)=O)C#N)c5nsnc54)c4ccc(CCCCCC)cc4)cc-23)(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)c1)/C=C(/C(OCC)=O)C#N,4.177
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCCCOc1c(-c2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)sc2c1C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc3c(cc1-2)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1c-3sc(-c2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c1OCCCCCCCC,12.638
c1(sc(-c2c3c(c(-c4ccc(CC(CCCC)CC)s4)c4c2cc(-c2ccc(-c5c6C(c7c(sc(c7C(c6c(s5)-c5ccc(s5)C)=O)CC(CC)CCCC)CC(CCCC)CC)=O)s2)s4)cc(s3)C)cc1)CC(CCCC)CC.c1c(C=C2C(c3cc(c(cc3C2=C(C#N)C#N)F)F)=O)sc(-c2sc3-c4c(C(c3c2OCCCCCCCC)(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc2c(C(c3ccc(cc3)CCCCCC)(c3ccc(CCCCCC)cc3)c3c(OCCCCCCCC)c(sc3-2)-c2ccc(C=C3C(c5c(cc(c(c5)F)F)C3=O)=C(C#N)C#N)s2)c4)c1,12.638
c12c(c(-c3ccc(s3)CC(CCCC)CC)c3cc(-c4ccc(s4)-c4c5C(=O)c6c(CC(CC)CCCC)sc(CC(CCCC)CC)c6C(=O)c5c(-c5sc(cc5)C)s4)sc3c1-c1sc(CC(CC)CCCC)cc1)sc(c2)C.c12c(-c3c(c(OCCCCCCCC)c(s3)-c3ccc(s3)C=C3C(=C(C#N)C#N)c4c(cc(F)c(F)c4)C3=O)C1(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)cc1c(c2)-c2sc(c(OCCCCCCCC)c2C1(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)-c1sc(C=C2C(=O)c3c(C2=C(C#N)C#N)cc(c(c3)F)F)cc1,12.638
O=C1c2c(C(=O)c3c(sc(c31)CC(CCCC)CC)CC(CCCC)CC)c(sc2-c1ccc(-c2cc3c(-c4sc(cc4)CC(CC)CCCC)c4c(c(-c5ccc(CC(CC)CCCC)s5)c3s2)cc(s4)C)s1)-c1ccc(C)s1.C(CCCC)Cc1ccc(cc1)C1(c2c(cc3c(-c4sc(c(c4C3(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)OCCCCCCCC)-c3ccc(C=C4C(=C(C#N)C#N)c5c(cc(F)c(c5)F)C4=O)s3)c2)-c2c1c(c(-c1ccc(C=C3C(=C(C#N)C#N)c4c(C3=O)cc(F)c(F)c4)s1)s2)OCCCCCCCC)c1ccc(CCCCCC)cc1,12.638
c12c(c3c(cc(s3)-c3sc(-c4c5C(=O)c6c(C(c5c(-c5sc(C)cc5)s4)=O)c(CC(CC)CCCC)sc6CC(CC)CCCC)cc3)c(-c3ccc(CC(CC)CCCC)s3)c1sc(C)c2)-c1ccc(s1)CC(CC)CCCC.C(CCCC)Cc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc(c3OCCCCCCCC)-c3ccc(C=C4C(c5cc(c(F)cc5C4=O)F)=C(C#N)C#N)s3)-c3c2cc2c(C(c4ccc(cc4)CCCCCC)(c4ccc(CCCCCC)cc4)c4c(OCCCCCCCC)c(-c5ccc(s5)C=C5C(=O)c6cc(c(F)cc6C5=C(C#N)C#N)F)sc4-2)c3)cc1,12.638
C(CCC(CC)Cc1sc(CC(CC)CCCC)c2C(c3c(c(-c4ccc(s4)C)sc3-c3ccc(-c4sc5c(c(c6sc(cc6c5-c5sc(CC(CC)CCCC)cc5)C)-c5ccc(CC(CC)CCCC)s5)c4)s3)C(c21)=O)=O)C.c1cc(ccc1CCCCCC)C1(c2ccc(cc2)CCCCCC)c2c(-c3c1cc1c(c3)C(c3ccc(CCCCCC)cc3)(c3ccc(cc3)CCCCCC)c3c-1sc(-c1ccc(s1)C=C1C(=O)c4cc(c(F)cc4C1=C(C#N)C#N)F)c3OCCCCCCCC)sc(c2OCCCCCCCC)-c1sc(C=C2C(=O)c3c(C2=C(C#N)C#N)cc(c(F)c3)F)cc1,12.638
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)[se]5)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)[se]3)sc2-4)cc1,11.031
c1(sc(-c2c3c(C(=O)c4c(c(CC(CCCC)CC)sc4CC(CC)CCCC)C3=O)c(s2)-c2ccc(C)s2)cc1)-c1sc2c(c(c3sc(C)cc3c2-c2sc(CC(CC)CCCC)cc2)-c2sc(cc2)CC(CCCC)CC)c1.c1(cc2c(s1)-c1cc3c(cc1C2(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)-c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)cc(-c2ccc([se]2)/C=C2/C(c3cc(c(F)cc3C2=O)F)=C(C#N)C#N)s1)-c1ccc(/C=C2/C(=C(C#N)C#N)c3cc(F)c(F)cc3C2=O)[se]1,11.031
C(c1sc(-c2c3c(sc(c3)-c3sc(-c4sc(c5C(c6c(CC(CC)CCCC)sc(c6C(=O)c45)CC(CC)CCCC)=O)-c4sc(cc4)C)cc3)c(-c3ccc(s3)CC(CC)CCCC)c3c2sc(C)c3)cc1)C(CC)CCCC.C(CCCC)Cc1ccc(C2(c3c(-c4cc5C(c6ccc(cc6)CCCCCC)(c6c(sc(-c7[se]c(/C=C8/C(c9c(cc(F)c(F)c9)C8=O)=C(C#N)C#N)cc7)c6)-c5cc42)c2ccc(cc2)CCCCCC)sc(-c2[se]c(/C=C4\C(=O)c5cc(c(cc5C4=C(C#N)C#N)F)F)cc2)c3)c2ccc(cc2)CCCCCC)cc1,11.031
s1c(CC(CC)CCCC)ccc1-c1c2cc(sc2c(-c2sc(CC(CCCC)CC)cc2)c2cc(-c3sc(cc3)-c3sc(c4c3C(c3c(C4=O)c(CC(CC)CCCC)sc3CC(CC)CCCC)=O)-c3ccc(s3)C)sc12)C.c1(F)c(F)cc2c(C(/C(C2=C(C#N)C#N)=C\c2[se]c(-c3cc4c(-c5cc6C(c7ccc(cc7)CCCCCC)(c7cc(sc7-c6cc5C4(c4ccc(CCCCCC)cc4)c4ccc(cc4)CCCCCC)-c4[se]c(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4)c4ccc(CCCCCC)cc4)s3)cc2)=O)c1,11.031
C(CC)(CCCC)Cc1sc(-c2c3c(c(-c4ccc(s4)CC(CC)CCCC)c4c2cc(s4)C)cc(-c2ccc(-c4sc(-c5sc(cc5)C)c5c4C(=O)c4c(CC(CCCC)CC)sc(CC(CCCC)CC)c4C5=O)s2)s3)cc1.c1c(ccc(C2(c3c(-c4c2cc(-c2[se]c(cc2)/C=C2\C(c5cc(c(F)cc5C2=C(C#N)C#N)F)=O)s4)cc2c(-c4sc(cc4C2(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)-c2[se]c(cc2)/C=C2\C(c4cc(c(cc4C2=C(C#N)C#N)F)F)=O)c3)c2ccc(cc2)CCCCCC)c1)CCCCCC,11.031
c1(-c2c3c(c(c4sc(cc24)-c2sc(-c4c5c(C(=O)c6c(CC(CC)CCCC)sc(c6C5=O)CC(CC)CCCC)c(s4)-c4ccc(s4)C)cc2)-c2ccc(CC(CC)CCCC)s2)cc(s3)C)sc(cc1)CC(CCCC)CC.c1c(-c2sc3c(c2)C(c2ccc(cc2)CCCCCC)(c2ccc(cc2)CCCCCC)c2c-3cc3C(c4cc(sc4-c3c2)-c2ccc([se]2)/C=C2/C(c3cc(c(F)cc3C2=O)F)=C(C#N)C#N)(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)[se]c(/C=C2\C(c3cc(c(cc3C2=C(C#N)C#N)F)F)=O)c1,11.031
CCCCCCCCC(CCCCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CCCCCC)nc56)s4)sc3c(-c3ccc(CCCCCCCCC(C)CCCCCC)[se]3)c3cc(C)sc23)[se]1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,10.065
c1([se]c(-c2c3c(c(-c4ccc([se]4)CCCCCCCCC(C)CCCCCC)c4c2cc(s4)-c2ccc(-c4c(F)c(F)c(-c5sc(C)cc5)c5nn(nc54)CCCCCC)s2)cc(s3)C)cc1)CC(CCCCCC)CCCCCCCC.c1c2c(ccc1)C(=C(C#N)C#N)/C(C2=O)=C/c1sc2c3C(c4ccc(cc4)CCCCCC)(c4cc5c(cc4-c3sc2c1)C(c1ccc(CCCCCC)cc1)(c1c-5sc2cc(sc21)/C=C1\C(c2c(C1=C(C#N)C#N)cccc2)=O)c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC,10.065
s1c(ccc1-c1sc2c(-c3ccc([se]3)CCCCCCCCC(CCCCCC)C)c3cc(sc3c(-c3ccc(CC(CCCCCCCC)CCCCCC)[se]3)c2c1)C)-c1c(F)c(c(c2nn(CCCCCC)nc21)-c1ccc(C)s1)F.C(=C1/C(=C(C#N)C#N)c2c(cccc2)C1=O)\c1cc2sc3-c4c(cc5-c6sc7c(c6C(c5c4)(c4ccc(CCCCCC)cc4)c4ccc(CCCCCC)cc4)sc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)c7)C(c3c2s1)(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC,10.065
CCCCCCC(CCCCCCCC)Cc1[se]c(cc1)-c1c2sc(cc2c(c2sc(cc21)-c1sc(-c2c(F)c(c(-c3sc(C)cc3)c3c2nn(CCCCCC)n3)F)cc1)-c1[se]c(cc1)CCCCCCCCC(CCCCCC)C)C.c1c(ccc(C2(c3cc4-c5sc6c(c5C(c4cc3-c3c2c2c(cc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)s2)s3)(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)sc(c6)/C=C2/C(c3ccccc3C2=O)=C(C#N)C#N)c2ccc(cc2)CCCCCC)c1)CCCCCC,10.065
c12c(cc(C)s2)c(c2c(cc(s2)-c2sc(-c3c(F)c(c(c4nn(CCCCCC)nc34)-c3sc(C)cc3)F)cc2)c1-c1ccc([se]1)CC(CCCCCC)CCCCCCCC)-c1[se]c(cc1)CCCCCCCCC(CCCCCC)C.C(Cc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(-c4c2cc2c(c4)C(c4ccc(CCCCCC)cc4)(c4c5sc(cc5sc4-2)/C=C2/C(=C(C#N)C#N)c4c(cccc4)C2=O)c2ccc(cc2)CCCCCC)sc2c3sc(c2)/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)cc1)CCCC,10.065
s1c(cc2c(-c3[se]c(cc3)CC(CCCCCC)CCCCCCCC)c3c(c(-c4[se]c(cc4)CCCCCCCCC(CCCCCC)C)c21)cc(C)s3)-c1sc(cc1)-c1c2c(nn(CCCCCC)n2)c(c(c1F)F)-c1ccc(C)s1.C1(c2c3c(cc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)s3)sc2-c2c1cc1-c3sc4cc(sc4c3C(c3ccc(cc3)CCCCCC)(c3ccc(CCCCCC)cc3)c1c2)/C=C1/C(c2ccccc2C1=O)=C(C#N)C#N)(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,10.065
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(C)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)sc23)cc1,10.469
c1(sc(c2c1C(=O)c1c(c(-c3sc(C)cc3)sc1-c1sc(cc1)-c1sc3c(-c4cc(c(CC(CCCC)CC)s4)F)c4c(sc(C)c4)c(c3c1)-c1cc(c(s1)CC(CC)CCCC)F)C2=O)CC(CC)CCCC)CC(CC)CCCC.c1(ccc2C(/C(C(=C(C#N)C#N)c2c1)=C\c1sc2c(sc3-c4cc5C(c6ccc(cc6)CCCCCC)(c6ccc(CCCCCC)cc6)c6c7sc(/C=C8\C(c9ccc(C)cc9C8=C(C#N)C#N)=O)cc7sc6-c5cc4C(c4ccc(CCCCCC)cc4)(c32)c2ccc(cc2)CCCCCC)c1)=O)C,10.469
c1(C)cc2c(s1)c(c1c(c2-c2cc(c(CC(CC)CCCC)s2)F)sc(-c2ccc(s2)-c2c3C(=O)c4c(C(c3c(-c3sc(cc3)C)s2)=O)c(sc4CC(CC)CCCC)CC(CC)CCCC)c1)-c1cc(c(s1)CC(CC)CCCC)F.c1c(CCCCCC)ccc(C2(c3c(-c4sc5cc(/C=C6/C(c7c(ccc(c7)C)C6=O)=C(C#N)C#N)sc5c42)cc2c(-c4c(C2(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)c2sc(/C=C5\C(=O)c6ccc(cc6C5=C(C#N)C#N)C)cc2s4)c3)c2ccc(cc2)CCCCCC)c1,10.469
C(CC)(CCCC)Cc1sc(c2c1C(=O)c1c(sc(-c3ccc(-c4cc5c(c(c6c(c5-c5cc(c(CC(CC)CCCC)s5)F)sc(C)c6)-c5sc(CC(CCCC)CC)c(c5)F)s4)s3)c1C2=O)-c1ccc(C)s1)CC(CC)CCCC.c1cc(CCCCCC)ccc1C1(c2c(-c3sc4cc(/C=C5/C(=C(C#N)C#N)c6c(C5=O)ccc(c6)C)sc4c13)cc1c(-c3c(c4c(cc(s4)/C=C4/C(=C(C#N)C#N)c5cc(C)ccc5C4=O)s3)C1(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)c2)c1ccc(cc1)CCCCCC,10.469
c1(-c2cc(c(CC(CC)CCCC)s2)F)c2c(sc(C)c2)c(-c2sc(CC(CCCC)CC)c(F)c2)c2cc(-c3sc(cc3)-c3c4c(C(c5c(CC(CC)CCCC)sc(CC(CCCC)CC)c5C4=O)=O)c(s3)-c3ccc(s3)C)sc21.N#CC(=C1/C(=C/c2cc3c(c4C(c5c(cc6c(c5)-c5c(C6(c6ccc(cc6)CCCCCC)c6ccc(cc6)CCCCCC)c6sc(cc6s5)/C=C5\C(c6ccc(cc6C5=C(C#N)C#N)C)=O)-c4s3)(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)s2)C(=O)c2ccc(cc12)C)C#N,10.469
s1c(ccc1-c1sc2c(c1)c(-c1cc(c(CC(CC)CCCC)s1)F)c1c(c2-c2cc(F)c(s2)CC(CCCC)CC)cc(C)s1)-c1c2c(c(s1)-c1ccc(C)s1)C(c1c(c(CC(CC)CCCC)sc1CC(CC)CCCC)C2=O)=O.CCCCCCc1ccc(C2(c3c(sc4c3sc(c4)/C=C3\C(=O)c4c(C3=C(C#N)C#N)cc(C)cc4)-c3c2cc2-c4sc5cc(sc5c4C(c2c3)(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)/C=C2/C(c3cc(ccc3C2=O)C)=C(C#N)C#N)c2ccc(CCCCCC)cc2)cc1,10.469
